GSM2552219!SRX2677599!SRR5382460!GSE97143!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !Identification of active miRNA promoters from nuclear run-on RNA sequencing.!28460090!Vanderbilt University!2017-04-20,,
GSM3030984!SRX3767098!SRR6808884!GSE111447!Mus musculus!pro-seq!Liver cell!liver!normal! !Nascent RNA sequencing analysis provides insights into enhancer-mediated gene regulation.!30139328!Vanderbilt University!2018-07-31,,
GSM2692352!SRX2979102!SRR5799635!GSE100740##GSE100742!Homo sapiens!pro-seq!HeLa!cervical!cancer! !Oxidative stress rapidly stabilizes promoter-proximal paused Pol II across the human genome.!28977633!University of Iowa!2017-08-07,,
GSM2692353!SRX2979103!SRR5799636!GSE100740##GSE100742!Homo sapiens!pro-seq!HeLa!cervical!cancer! !Oxidative stress rapidly stabilizes promoter-proximal paused Pol II across the human genome.!28977633!University of Iowa!2017-08-07,,
GSM3386270!SRX4675142!SRR7824017!GSE119882!Mus musculus!pro-seq!Yolk sac cell!yolk Sac!normal! !Not publish!None!University of Pennsylvania!2019-02-28,,
GSM2160154!SRX1775533!#SRR3546394##SRR3546395#!GSE81649!Drosophila melanogaster!pro-seq!S2 cells!embryo!normal! !CBP Regulates Recruitment and Release of Promoter-Proximal RNA Polymerase II.!29056321!Cornell University!2016-08-01,,
GSM2160155!SRX1775534!#SRR3546396##SRR3546397#!GSE81649!Drosophila melanogaster!pro-seq!S2 cells!embryo!normal! !CBP Regulates Recruitment and Release of Promoter-Proximal RNA Polymerase II.!29056321!Cornell University!2016-08-01,,
GSM2938894!SRX3589828!SRR6500997!GSE99530!Mus musculus!pro-seq!MESC!embryo!normal! !Promoter bivalency favors an open chromatin architecture in embryonic stem cells.!30224650!Center for Genomic Regulation!2018-09-13,,
GSM3386271!SRX4675143!SRR7824018!GSE119882!Mus musculus!pro-seq!Yolk sac cell!yolk Sac!normal! !Not publish!None!University of Pennsylvania!2019-02-28,,
GSM2938892!SRX3589826!SRR6500995!GSE99530!Mus musculus!pro-seq!MESC!embryo!normal! !Promoter bivalency favors an open chromatin architecture in embryonic stem cells.!30224650!Center for Genomic Regulation!2018-09-13,,
GSM2938893!SRX3589827!SRR6500996!GSE99530!Mus musculus!pro-seq!MESC!embryo!normal! !Promoter bivalency favors an open chromatin architecture in embryonic stem cells.!30224650!Center for Genomic Regulation!2018-09-13,,
GSM3068950!SRX3852857!SRR6904125!GSE112379!Homo sapiens!pro-seq!Flp-In T-REx 293!Kidney!transform! !Nascent-protein ubiquitination is required for heat shock-induced gene downregulation in human cells.!30723328!Max Planck Institute of Immunobiology and Epigenetics!2019-02-07,,
GSM2938891!SRX3589825!SRR6500994!GSE99530!Mus musculus!pro-seq!MESC!embryo!normal! !Promoter bivalency favors an open chromatin architecture in embryonic stem cells.!30224650!Center for Genomic Regulation!2018-09-13,,
GSM2828780!SRX3314980!SRR6205689!GSE105936##GSE105937!Homo sapiens!pro-seq!IMR90!lung!transform! !Not publish!None!The University of Pennsylvania!2019-02-06,,
GSM3068951!SRX3852858!SRR6904126!GSE112379!Homo sapiens!pro-seq!Flp-In T-REx 293!Kidney!transform! !Nascent-protein ubiquitination is required for heat shock-induced gene downregulation in human cells.!30723328!Max Planck Institute of Immunobiology and Epigenetics!2019-02-07,,
GSM2552225!SRX2677605!SRR5382466!GSE97143!Homo sapiens!pro-seq!MV4-11!blood!cancer! !Identification of active miRNA promoters from nuclear run-on RNA sequencing.!28460090!Vanderbilt University!2017-04-20,,
GSM2545324!SRX2659748!SRR5364303!GSE96869!Homo sapiens!pro-seq!K562!blood!cancer! !Not publish!None!Cold Spring Harbor Laboratory!2017-03-22,,
GSM2552227!SRX2677607!SRR5382468!GSE97143!Homo sapiens!pro-seq!U936!blood!normal! !Identification of active miRNA promoters from nuclear run-on RNA sequencing.!28460090!Vanderbilt University!2017-04-20,,
GSM2552226!SRX2677606!SRR5382467!GSE97143!Homo sapiens!pro-seq!U936!blood!normal! !Identification of active miRNA promoters from nuclear run-on RNA sequencing.!28460090!Vanderbilt University!2017-04-20,,
GSM2552221!SRX2677601!SRR5382462!GSE97143!Homo sapiens!pro-seq!Ly-1!blood!normal! !Identification of active miRNA promoters from nuclear run-on RNA sequencing.!28460090!Vanderbilt University!2017-04-20,,
GSM2552220!SRX2677600!SRR5382461!GSE97143!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !Identification of active miRNA promoters from nuclear run-on RNA sequencing.!28460090!Vanderbilt University!2017-04-20,,
GSM2552223!SRX2677603!SRR5382464!GSE97143!Homo sapiens!pro-seq!Ly-1!blood!normal! !Identification of active miRNA promoters from nuclear run-on RNA sequencing.!28460090!Vanderbilt University!2017-04-20,,
GSM2552222!SRX2677602!SRR5382463!GSE97143!Homo sapiens!pro-seq!Ly-1!blood!normal! !Identification of active miRNA promoters from nuclear run-on RNA sequencing.!28460090!Vanderbilt University!2017-04-20,,
GSM1480327!SRX683602!#SRR1554311##SRR1554312#!GSE60455##GSE60456!Homo sapiens!pro-seq!K562!blood!cancer! !Analysis of nascent RNA identifies a unified architecture of initiation regions at mammalian promoters and enhancers.!25383968!Cornell University!2014-11-10,,
GSM3104909!SRX3973724!SRR7041686!GSE113394!Homo sapiens!pro-seq!Foreskin fibroblast!skin!normal! !Nucleotide Resolution Comparison of Transcription of Human Cytomegalovirus and Host Genomes Reveals Universal Use of RNA Polymerase II Elongation Control Driven by Dissimilar Core Promoter Elements.!30755505!University of Iowa!2019-01-16,,
GSM3104914!SRX5259409!SRR8452661!GSE113394!Homo sapiens!pro-seq!Foreskin fibroblast!skin!normal! !Nucleotide Resolution Comparison of Transcription of Human Cytomegalovirus and Host Genomes Reveals Universal Use of RNA Polymerase II Elongation Control Driven by Dissimilar Core Promoter Elements.!30755505!University of Iowa!2019-01-16,,
GSM3068952!SRX3852859!SRR6904127!GSE112379!Homo sapiens!pro-seq!Flp-In T-REx 293!Kidney!transform! !Nascent-protein ubiquitination is required for heat shock-induced gene downregulation in human cells.!30723328!Max Planck Institute of Immunobiology and Epigenetics!2019-02-07,,
GSM2976991!SRX3642333!SRR6665472!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM3177030!SRX4170772!SRR7266933!GSE115377!Homo sapiens!pro-seq!MV4-11!blood!cancer! !Displacement of WDR5 from Chromatin by a WIN Site Inhibitor with Picomolar Affinity.!30865883!Vanderbilt University!2019-03-12,,
GSM3177031!SRX4170773!SRR7266934!GSE115377!Homo sapiens!pro-seq!MV4-11!blood!cancer! !Displacement of WDR5 from Chromatin by a WIN Site Inhibitor with Picomolar Affinity.!30865883!Vanderbilt University!2019-03-12,,
GSM3281821!SRX205319!SRR618503!GSE117217!Drosophila melanogaster!pro-seq!ML-DmBG3-c2!central nervous system!normal! !Not publish!None!National Institutes of Health!2018-07-18,,
GSM3281820!SRX205318!SRR618502!GSE117217!Drosophila melanogaster!pro-seq!ML-DmBG3-c2!central nervous system!normal! !Not publish!None!National Institutes of Health!2018-07-18,,
GSM3177034!SRX4170776!SRR7266937!GSE115377!Homo sapiens!pro-seq!MV4-11!blood!cancer! !Displacement of WDR5 from Chromatin by a WIN Site Inhibitor with Picomolar Affinity.!30865883!Vanderbilt University!2019-03-12,,
GSM3177035!SRX4170777!SRR7266938!GSE115377!Homo sapiens!pro-seq!MV4-11!blood!cancer! !Displacement of WDR5 from Chromatin by a WIN Site Inhibitor with Picomolar Affinity.!30865883!Vanderbilt University!2019-03-12,,
GSM980646!SRX173218!SRR531826!GSE39878!Homo sapiens!pro-seq!B-cell!spleen!normal! !RNA-DNA differences are generated in human cells within seconds after RNA exits polymerase II.!24561252!University of Michigan!2014-02-21,,
GSM2544240!SRX2655455!SRR5359616!GSE96800!Homo sapiens!pro-seq!THP-1!blood!cancer! !Static and Dynamic DNA Loops form AP-1-Bound Activation Hubs during Macrophage Development.!28890333!Stanford University!2017-03-29,,
GSM2544241!SRX2655456!SRR5359617!GSE96800!Homo sapiens!pro-seq!THP-1!blood!cancer! !Static and Dynamic DNA Loops form AP-1-Bound Activation Hubs during Macrophage Development.!28890333!Stanford University!2017-03-29,,
GSM2544242!SRX2655457!SRR5359618!GSE96800!Homo sapiens!pro-seq!THP-1!blood!cancer! !Static and Dynamic DNA Loops form AP-1-Bound Activation Hubs during Macrophage Development.!28890333!Stanford University!2017-03-29,,
GSM2544243!SRX2655458!SRR5359619!GSE96800!Homo sapiens!pro-seq!THP-1!blood!cancer! !Static and Dynamic DNA Loops form AP-1-Bound Activation Hubs during Macrophage Development.!28890333!Stanford University!2017-03-29,,
GSM1039190!SRX205315!SRR618499!GSE42397##GSE42399!Drosophila melanogaster!pro-seq!ML-DmBG3-c2!central nervous system!normal! !Genome-wide control of RNA polymerase II activity by cohesin.!23555293!Saint Louis University!2013-04-24,,
GSM1039191!SRX205316!SRR618500!GSE42397##GSE42399!Drosophila melanogaster!pro-seq!ML-DmBG3-c2!central nervous system!normal! !Genome-wide control of RNA polymerase II activity by cohesin.!23555293!Saint Louis University!2013-04-24,,
GSM1039192!SRX205317!SRR618501!GSE42397##GSE42399!Drosophila melanogaster!pro-seq!ML-DmBG3-c2!central nervous system!normal! !Genome-wide control of RNA polymerase II activity by cohesin.!23555293!Saint Louis University!2013-04-24,,
GSM1039193!SRX205318!SRR618502!GSE42397##GSE42399!Drosophila melanogaster!pro-seq!ML-DmBG3-c2!central nervous system!normal! !Genome-wide control of RNA polymerase II activity by cohesin.!23555293!Saint Louis University!2013-04-24,,
GSM1039194!SRX205319!SRR618503!GSE4239##GSE42399!Drosophila melanogaster!pro-seq!ML-DmBG3-c2!central nervous system!normal! !Genome-wide control of RNA polymerase II activity by cohesin.!23555293!Saint Louis University!2013-04-24,,
GSM2937027!SRX3587664!SRR6498830!GSE109310!Homo sapiens!pro-seq!G-401!kidney!cancer! !Inhibition of MYC by the SMARCB1 tumor suppressor.!31043611!Vanderbilt University!2019-04-12,,
GSM2937028!SRX3587665!SRR6498831!GSE109310!Homo sapiens!pro-seq!G-401!kidney!cancer! !Inhibition of MYC by the SMARCB1 tumor suppressor.!31043611!Vanderbilt University!2019-04-12,,
GSM2937029!SRX3587666!SRR6498832!GSE109310!Homo sapiens!pro-seq!G-401!kidney!cancer! !Inhibition of MYC by the SMARCB1 tumor suppressor.!31043611!Vanderbilt University!2019-04-12,,
GSM2552214!SRX2677594!SRR5382455!GSE97143!Homo sapiens!pro-seq!Daudi!blood!cancer! !Identification of active miRNA promoters from nuclear run-on RNA sequencing.!28460090!Vanderbilt University!2017-04-20,,
GSM2552215!SRX2677595!SRR5382456!GSE97143!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !Identification of active miRNA promoters from nuclear run-on RNA sequencing.!28460090!Vanderbilt University!2017-04-20,,
GSM2552216!SRX2677596!SRR5382457!GSE97143!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !Identification of active miRNA promoters from nuclear run-on RNA sequencing.!28460090!Vanderbilt University!2017-04-20,,
GSM2552217!SRX2677597!SRR5382458!GSE97143!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !Identification of active miRNA promoters from nuclear run-on RNA sequencing.!28460090!Vanderbilt University!2017-04-20,,
GSM3104915!SRX5259410!SRR8452660!GSE113394!Homo sapiens!pro-seq!Foreskin fibroblast!skin!normal! !Nucleotide Resolution Comparison of Transcription of Human Cytomegalovirus and Host Genomes Reveals Universal Use of RNA Polymerase II Elongation Control Driven by Dissimilar Core Promoter Elements.!30755505!University of Iowa!2019-01-16,,
GSM3149742!SRX4112087!SRR7195585!GSE114758!Zea mays!pro-seq!seedlings!seedlings!normal! !Not publish!None!Cornell University!2018-06-21,,
GSM3068956!SRX3852863!SRR6904131!GSE112379!Homo sapiens!pro-seq!Flp-In T-REx 293!Kidney!transform! !Nascent-protein ubiquitination is required for heat shock-induced gene downregulation in human cells.!30723328!Max Planck Institute of Immunobiology and Epigenetics!2019-02-07,,
GSM2212048!SRX1873249!SRR3713715!GSE83660!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !High-Resolution Mapping of RNA Polymerases Identifies Mechanisms of Sensitivity and Resistance to BET Inhibitors in t(8;21) AML.!27498870!Vanderbilt University!2016-07-15,,
GSM2212049!SRX1873250!SRR3713716!GSE83660!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !High-Resolution Mapping of RNA Polymerases Identifies Mechanisms of Sensitivity and Resistance to BET Inhibitors in t(8;21) AML.!27498870!Vanderbilt University!2016-07-15,,
GSM3104913!SRX3973728!SRR7041690!GSE113394!Homo sapiens!pro-seq!Foreskin fibroblast!skin!normal! !Nucleotide Resolution Comparison of Transcription of Human Cytomegalovirus and Host Genomes Reveals Universal Use of RNA Polymerase II Elongation Control Driven by Dissimilar Core Promoter Elements.!30755505!University of Iowa!2019-01-16,,
GSM3104912!SRX3973727!SRR7041689!GSE113394!Homo sapiens!pro-seq!Foreskin fibroblast!skin!normal! !Nucleotide Resolution Comparison of Transcription of Human Cytomegalovirus and Host Genomes Reveals Universal Use of RNA Polymerase II Elongation Control Driven by Dissimilar Core Promoter Elements.!30755505!University of Iowa!2019-01-16,,
GSM2212045!SRX1873246!SRR3713712!GSE83660!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !High-Resolution Mapping of RNA Polymerases Identifies Mechanisms of Sensitivity and Resistance to BET Inhibitors in t(8;21) AML.!27498870!Vanderbilt University!2016-07-15,,
GSM2212046!SRX1873247!SRR3713713!GSE83660!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !High-Resolution Mapping of RNA Polymerases Identifies Mechanisms of Sensitivity and Resistance to BET Inhibitors in t(8;21) AML.!27498870!Vanderbilt University!2016-07-15,,
GSM2212047!SRX1873248!SRR3713714!GSE83660!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !High-Resolution Mapping of RNA Polymerases Identifies Mechanisms of Sensitivity and Resistance to BET Inhibitors in t(8;21) AML.!27498870!Vanderbilt University!2016-07-15,,
GSM3149741!SRX4112086!SRR7195584!GSE114758!Manihot esculen!pro-seq!Seedlings!seedlings!normal! !Not publish!None!Cornell University!2018-06-21,,
GSM3068953!SRX3852860!SRR6904128!GSE112379!Homo sapiens!pro-seq!Flp-In T-REx 293!Kidney!transform! !Nascent-protein ubiquitination is required for heat shock-induced gene downregulation in human cells.!30723328!Max Planck Institute of Immunobiology and Epigenetics!2019-02-07,,
GSM3452725!SRX4958124!SRR8137173!GSE121993!Homo sapiens!pro-seq!K562!blood!cancer! !Identification of regulatory elements from nascent transcription using dREG.!30573452!Cornell University!2018-10-31,,
GSM3068954!SRX3852861!SRR6904129!GSE112379!Homo sapiens!pro-seq!Flp-In T-REx 293!Kidney!transform! !Nascent-protein ubiquitination is required for heat shock-induced gene downregulation in human cells.!30723328!Max Planck Institute of Immunobiology and Epigenetics!2019-02-07,,
GSM3104910!SRX5266235!SRR8457217!GSE113394!Homo sapiens!pro-seq!Foreskin fibroblast!skin!normal! !Nucleotide Resolution Comparison of Transcription of Human Cytomegalovirus and Host Genomes Reveals Universal Use of RNA Polymerase II Elongation Control Driven by Dissimilar Core Promoter Elements.!30755505!University of Iowa!2019-01-16,,
GSM2976988!SRX3642330!SRR6665469!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM2976989!SRX3642331!SRR6665470!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM2976986!SRX3642328!SRR6665467!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM2976987!SRX3642329!SRR6665468!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM2976985!SRX3642327!SRR6665466!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM3177029!SRX4170771!SRR7266932!GSE115377!Homo sapiens!pro-seq!MV4-11!blood!cancer! !Displacement of WDR5 from Chromatin by a WIN Site Inhibitor with Picomolar Affinity.!30865883!Vanderbilt University!2019-03-12,,
GSM3177028!SRX4170764!SRR7266931!GSE115377!Homo sapiens!pro-seq!MV4-11!blood!cancer! !Displacement of WDR5 from Chromatin by a WIN Site Inhibitor with Picomolar Affinity.!30865883!Vanderbilt University!2019-03-12,,
GSM2731710!SRX3059769!SRR5894192!GSE102243!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !The CDK7 inhibitor THZ1 alters RNA polymerase dynamics at the 5' and 3' ends of genes.!30805632!Vanderbilt University!2019-02-11,,
GSM2731711!SRX3059770!SRR5894193!GSE102243!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !The CDK7 inhibitor THZ1 alters RNA polymerase dynamics at the 5' and 3' ends of genes.!30805632!Vanderbilt University!2019-02-11,,
GSM2937033!SRX3587670!SRR6498836!GSE109310!Homo sapiens!pro-seq!G-401!kidney!cancer! !Inhibition of MYC by the SMARCB1 tumor suppressor.!31043611!Vanderbilt University!2019-04-12,,
GSM2937032!SRX3587669!SRR6498835!GSE109310!Homo sapiens!pro-seq!G-401!kidney!cancer! !Inhibition of MYC by the SMARCB1 tumor suppressor.!31043611!Vanderbilt University!2019-04-12,,
GSM2937035!SRX3587672!SRR6498838!GSE109310!Homo sapiens!pro-seq!G-401!kidney!cancer! !Inhibition of MYC by the SMARCB1 tumor suppressor.!31043611!Vanderbilt University!2019-04-12,,
GSM2937034!SRX3587671!SRR6498837!GSE109310!Homo sapiens!pro-seq!G-401!kidney!cancer! !Inhibition of MYC by the SMARCB1 tumor suppressor.!31043611!Vanderbilt University!2019-04-12,,
GSM2731716!SRX3059775!SRR5894198!GSE102243!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !The CDK7 inhibitor THZ1 alters RNA polymerase dynamics at the 5' and 3' ends of genes.!30805632!Vanderbilt University!2019-02-11,,
GSM2731717!SRX3059776!SRR5894199!GSE102243!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !The CDK7 inhibitor THZ1 alters RNA polymerase dynamics at the 5' and 3' ends of genes.!30805632!Vanderbilt University!2019-02-11,,
GSM2731718!SRX3059777!SRR5894200!GSE102243!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !The CDK7 inhibitor THZ1 alters RNA polymerase dynamics at the 5' and 3' ends of genes.!30805632!Vanderbilt University!2019-02-11,,
GSM2731719!SRX3059778!SRR5894201!GSE102243!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !The CDK7 inhibitor THZ1 alters RNA polymerase dynamics at the 5' and 3' ends of genes.!30805632!Vanderbilt University!2019-02-11,,
GSM1039189!SRX205314!SRR618498!GSE42397##GSE42399!Drosophila melanogaster!pro-seq!ML-DmBG3-c2!central nervous system!normal! !Genome-wide control of RNA polymerase II activity by cohesin.!23555293!Saint Louis University!2013-04-24,,
GSM2212052!SRX1873253!SRR3713719!GSE83660!Homo sapiens!pro-seq!primary acute myeloid leukemia patient cells!blood!cancer! !High-Resolution Mapping of RNA Polymerases Identifies Mechanisms of Sensitivity and Resistance to BET Inhibitors in t(8;21) AML.!27498870!Vanderbilt University!2016-07-15,,
GSM2212051!SRX1873252!SRR3713718!GSE83660!Homo sapiens!pro-seq!primary acute myeloid leukemia patient cells!blood!cancer! !High-Resolution Mapping of RNA Polymerases Identifies Mechanisms of Sensitivity and Resistance to BET Inhibitors in t(8;21) AML.!27498870!Vanderbilt University!2016-07-15,,
GSM2212050!SRX1873251!SRR3713717!GSE83660!Homo sapiens!pro-seq!Kasumi-1!blood!cancer! !High-Resolution Mapping of RNA Polymerases Identifies Mechanisms of Sensitivity and Resistance to BET Inhibitors in t(8;21) AML.!27498870!Vanderbilt University!2016-07-15,,
GSM2741498!SRX3090261!SRR5929977!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM3613769!SRX5258689!SRR8451931!GSE113394!Homo sapiens!pro-seq!Foreskin fibroblast!skin!normal! !Nucleotide Resolution Comparison of Transcription of Human Cytomegalovirus and Host Genomes Reveals Universal Use of RNA Polymerase II Elongation Control Driven by Dissimilar Core Promoter Elements.!30755505!University of Iowa!2019-02-20,,
GSM2976994!SRX3642336!SRR6665475!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM2741494!SRX3090257!SRR5929973!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM2741495!SRX3090258!SRR5929974!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM2741496!SRX3090259!SRR5929975!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM2741497!SRX3090260!SRR5929976!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM2741490!SRX3090253!SRR5929969!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM2741491!SRX3090254!SRR5929970!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM2741492!SRX3090255!SRR5929971!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM2741493!SRX3090256!SRR5929972!GSE102590!Schizosaccharomyces pombe!pro-seq!whole body!whole body!normal! !A Cdk9-PP1 switch regulates the elongation-termination transition of RNA polymerase II. !29899453!Icahn School of Medicine at Mount Sinai!2018-06-07,,
GSM1843443!SRX1132764!#SRR2144188##SRR2144189#!GSE71708!Mus musculus!pro-seq!MEFs!embryo!normal! !Mammalian Heat Shock Response and Mechanisms Underlying Its Genome-wide Transcriptional Regulation.!27052732!Cornell University!2016-03-01,,
GSM1843442!SRX1132763!#SRR2144186##SRR2144187#!GSE71708!Mus musculus!pro-seq!MEFs!embryo!normal! !Mammalian Heat Shock Response and Mechanisms Underlying Its Genome-wide Transcriptional Regulation.!27052732!Cornell University!2016-03-01,,
GSM1843441!SRX1132762!#SRR2144184##SRR2144185#!GSE71708!Mus musculus!pro-seq!MEFs!embryo!normal! !Mammalian Heat Shock Response and Mechanisms Underlying Its Genome-wide Transcriptional Regulation.!27052732!Cornell University!2016-03-01,,
GSM1843440!SRX1132761!#SRR2144182##SRR2144183#!GSE71708!Mus musculus!pro-seq!MEFs!embryo!normal! !Mammalian Heat Shock Response and Mechanisms Underlying Its Genome-wide Transcriptional Regulation.!27052732!Cornell University!2016-03-01,,
GSM1843447!SRX1132768!#SRR2144197##SRR2144196#!GSE71708!Mus musculus!pro-seq!MEFs!embryo!normal! !Mammalian Heat Shock Response and Mechanisms Underlying Its Genome-wide Transcriptional Regulation.!27052732!Cornell University!2016-03-01,,
GSM1843446!SRX1132767!#SRR2144194##SRR2144195#!GSE71708!Mus musculus!pro-seq!MEFs!embryo!normal! !Mammalian Heat Shock Response and Mechanisms Underlying Its Genome-wide Transcriptional Regulation.!27052732!Cornell University!2016-03-01,,
GSM1843445!SRX1132766!#SRR2144192##SRR2144193#!GSE71708!Mus musculus!pro-seq!MEFs!embryo!normal! !Mammalian Heat Shock Response and Mechanisms Underlying Its Genome-wide Transcriptional Regulation.!27052732!Cornell University!2016-03-01,,
GSM1843444!SRX1132765!#SRR2144190##SRR2144191#!GSE71708!Mus musculus!pro-seq!MEFs!embryo!normal! !Mammalian Heat Shock Response and Mechanisms Underlying Its Genome-wide Transcriptional Regulation.!27052732!Cornell University!2016-03-01,,
GSM2265114!SRX2008426!SRR4012430!GSE85337!Rattus norvegicus!pro-seq!CD4+ T-cell!blood!normal! !Dynamic evolution of regulatory element ensembles in primate CD4+ T cells.!29379187!Cornell University!2016-12-29,,
GSM1843449!SRX1132770!#SRR2144201##SRR2144200#!GSE71708!Mus musculus!pro-seq!MEFs!embryo!normal! !Mammalian Heat Shock Response and Mechanisms Underlying Its Genome-wide Transcriptional Regulation.!27052732!Cornell University!2016-03-01,,
GSM1843448!SRX1132769!#SRR2144198##SRR2144199#!GSE71708!Mus musculus!pro-seq!MEFs!embryo!normal! !Mammalian Heat Shock Response and Mechanisms Underlying Its Genome-wide Transcriptional Regulation.!27052732!Cornell University!2016-03-01,,
GSM3030982!SRX3767096!SRR6808882!GSE111447!Mus musculus!pro-seq!Liver cell!liver!normal! !Nascent RNA sequencing analysis provides insights into enhancer-mediated gene regulation.!30139328!Vanderbilt University!2018-07-31,,
GSM3030983!SRX3767097!SRR6808883!GSE111447!Mus musculus!pro-seq!Liver cell!liver!normal! !Nascent RNA sequencing analysis provides insights into enhancer-mediated gene regulation.!30139328!Vanderbilt University!2018-07-31,,
GSM3030981!SRX3767095!SRR6808881!GSE111447!Mus musculus!pro-seq!Liver cell!liver!normal! !Nascent RNA sequencing analysis provides insights into enhancer-mediated gene regulation.!30139328!Vanderbilt University!2018-07-31,,
GSM1032758!SRX203292!SRR611828!GSE42117!Drosophila melanogaster!pro-seq!S2 cells!embryo!normal! !Precise maps of RNA polymerase reveal how promoters direct initiation and pausing.!23430654!Cornell University!2013-02-01,,
GSM2265110!SRX2008422!#SRR4012420##SRR4012421##SRR4012422#!GSE85337!Macaca mul!pro-seq!CD4+ T-cell!blood!normal! !Dynamic evolution of regulatory element ensembles in primate CD4+ T cells.!29379187!Cornell University!2016-12-29,,
GSM2265111!SRX2008423!#SRR4012423##SRR4012424##SRR4012425#!GSE85337!Macaca mul!pro-seq!CD4+ T-cell!blood!normal! !Dynamic evolution of regulatory element ensembles in primate CD4+ T cells.!29379187!Cornell University!2016-12-29,,
GSM2265112!SRX2008424!#SRR4012426##SRR4012427##SRR4012428#!GSE85337!Macaca mul!pro-seq!CD4+ T-cell!blood!normal! !Dynamic evolution of regulatory element ensembles in primate CD4+ T cells.!29379187!Cornell University!2016-12-29,,
GSM2265113!SRX2008425!SRR4012429!GSE85337!Mus musculus!pro-seq!CD4+ T-cell!blood!normal! !Dynamic evolution of regulatory element ensembles in primate CD4+ T cells.!29379187!Cornell University!2016-12-29,,
